Date,Open,High,Low,Close,Volume,Name,Score 
2008-09-17,114.79,115.5,110.61,111.47,12297971,IBM,0.9023826758572158
2008-09-18,112.91,118.59,111.04,115.12,16038212,IBM,0.4385187799311643
2008-09-19,119.59,124.0,117.5,118.85,14436424,IBM,0.8487130326643841
2008-09-22,118.45,120.14,116.02,116.21,8844283,IBM,0.40598706190316214
2008-09-23,116.21,118.17,114.14,115.36,8013445,IBM,0.6266666073139772
2008-09-24,116.93,118.17,114.26,116.46,6574097,IBM,0.5325429883787397
2008-09-25,117.75,121.99,116.12,120.11,6540753,IBM,0.8276783156493227
2008-09-26,117.21,121.01,117.01,119.42,4760683,IBM,0.37013638339093946
2008-09-29,117.44,118.43,109.95,114.46,9586679,IBM,0.9737361990061411
2008-09-30,115.83,116.96,111.81,116.96,18992121,IBM,0.9362864322649068
2008-10-01,115.51,116.8,107.75,110.13,13137706,IBM,0.6739427978633566
2008-10-02,108.48,109.97,103.04,104.74,11458508,IBM,0.7522436949713621
2008-10-03,105.16,110.95,103.03,103.44,9638051,IBM,0.7558185341767611
2008-10-06,101.21,103.0,96.6,100.62,11521451,IBM,0.1416252237843434
2008-10-07,101.5,102.62,94.24,95.65,11416625,IBM,0.3790090825768302
2008-10-08,91.51,97.48,89.98,90.55,18035305,IBM,0.08524236682206487
2008-10-09,95.29,95.31,88.23,89.0,21294775,IBM,0.7725136912385019
2008-10-10,87.41,91.66,83.51,87.75,24640094,IBM,0.660514473059613
2008-10-13,90.44,93.61,86.95,92.21,17107990,IBM,0.4970281598618056
2008-10-14,96.42,99.0,92.0,93.6,15117119,IBM,0.1026279712021847
2008-10-15,92.77,95.29,87.71,88.29,11335516,IBM,0.01070977173644172
2008-10-16,89.38,92.0,84.35,91.52,16274014,IBM,0.9578769631091227
2008-10-17,91.75,95.91,87.71,90.78,15231901,IBM,0.423452112339852
2008-10-20,92.21,93.31,89.33,92.51,9747552,IBM,0.8945506443012521
2008-10-21,92.22,92.46,88.57,88.86,9719965,IBM,0.396672348931825
2008-10-22,87.0,87.59,80.8,83.6,14202220,IBM,0.3591730438053098
2008-10-23,84.09,85.89,81.0,84.35,12357997,IBM,0.6873391129063134
2008-10-24,79.27,84.31,78.82,82.07,12288091,IBM,0.30976756889722123
2008-10-27,80.27,84.5,79.01,79.66,11111740,IBM,0.8002572776604178
2008-10-28,81.4,87.61,79.52,87.28,14197146,IBM,0.3246212185582129
2008-10-29,87.74,91.0,86.25,88.2,12694212,IBM,0.2714821938919062
2008-10-30,91.01,92.4,88.9,90.69,12034769,IBM,0.915190364925379
2008-10-31,90.9,94.19,89.03,92.97,10506533,IBM,0.4175914115758491
2008-11-03,92.64,94.67,92.17,92.68,7686252,IBM,0.47738143357684426
2008-11-04,94.76,94.76,92.07,93.4,10174199,IBM,0.25619425094418646
2008-11-05,92.93,93.4,89.7,89.94,8708265,IBM,0.7078817595500835
2008-11-06,87.68,88.83,84.28,85.15,12525214,IBM,0.42455419008641104
2008-11-07,85.78,86.71,84.25,86.27,7927824,IBM,0.6009912886131511
2008-11-10,87.99,88.1,82.74,83.87,9849063,IBM,0.9609909744844143
2008-11-11,83.24,84.29,80.25,82.74,10018762,IBM,0.6688261203130995
2008-11-12,80.73,82.4,79.57,79.74,11369331,IBM,0.005219308070831263
2008-11-13,79.62,84.39,75.4,84.21,15105250,IBM,0.043232668307716104
2008-11-14,82.63,85.4,79.5,80.33,12025365,IBM,0.9316264584917578
2008-11-17,79.4,79.74,77.16,77.48,10324195,IBM,0.3830870615659101
2008-11-18,79.13,80.93,77.0,80.08,13051229,IBM,0.2898400795664351
2008-11-19,79.93,81.0,75.73,75.97,12606807,IBM,0.8625330400281516
2008-11-20,75.0,78.39,70.51,71.74,17634937,IBM,0.824202214015938
2008-11-21,72.74,76.98,69.5,74.88,19804617,IBM,0.15826209975195005
2008-11-24,75.74,82.09,75.0,79.89,15023725,IBM,0.3368527709496947
2008-11-25,81.37,82.4,78.22,80.65,12519638,IBM,0.5385163492308159
2008-11-26,79.52,81.79,78.61,81.67,8240531,IBM,0.7038992145424932
2008-11-28,81.0,81.9,80.1,81.6,3908651,IBM,0.8208674096808893
2008-12-01,80.95,81.36,76.79,76.9,10264956,IBM,0.8208451040869056
2008-12-02,77.8,80.0,76.14,79.84,9305487,IBM,0.3653084891556224
2008-12-03,78.62,81.0,76.99,80.67,9757965,IBM,0.6421829378467514
2008-12-04,80.03,80.83,76.18,77.44,10914611,IBM,0.9039958005630703
2008-12-05,76.78,81.5,75.31,80.59,11211940,IBM,0.07056414834724056
2008-12-08,82.57,85.88,81.73,84.86,11178250,IBM,0.16158680488546573
2008-12-09,83.82,85.43,82.2,82.69,9359474,IBM,0.301720080912656
2008-12-10,83.95,84.99,81.83,82.86,8187311,IBM,0.5814493682757188
2008-12-11,81.5,82.86,79.77,80.58,10687044,IBM,0.14434539691424553
2008-12-12,78.68,82.94,78.06,82.2,10383397,IBM,0.8999346750958558
2008-12-15,82.51,83.54,80.0,82.77,8848400,IBM,0.9166527304521117
2008-12-16,83.11,86.84,82.87,86.4,11574083,IBM,0.4364062548966151
2008-12-17,85.44,87.27,84.66,85.84,8778569,IBM,0.43014363966211155
2008-12-18,85.77,86.64,82.96,84.0,8030144,IBM,0.252625430093001
2008-12-19,85.22,85.22,82.97,83.52,13099430,IBM,0.13869906113150332
2008-12-22,83.27,83.45,80.32,81.99,7084949,IBM,0.17381490666097132
2008-12-23,82.35,82.81,80.13,80.6,6386299,IBM,0.886802233526431
2008-12-24,80.55,81.22,79.92,80.52,2419543,IBM,0.6412728816265241
2008-12-26,80.93,81.8,80.55,81.33,3102677,IBM,0.3481152113334589
2008-12-29,81.72,81.72,79.68,81.25,6064693,IBM,0.8772946988463165
2008-12-30,81.83,83.64,81.52,83.55,5774769,IBM,0.133674747420084
2008-12-31,83.5,85.0,83.5,84.16,6667617,IBM,0.3071943183137922
2009-01-02,83.89,87.59,83.89,87.37,7558627,IBM,0.17843435477814706
2009-01-05,86.42,87.67,86.18,86.82,8316217,IBM,0.5740240070673944
2009-01-06,87.11,90.41,86.37,89.23,9653234,IBM,0.023977557264002858
2009-01-07,87.83,88.8,87.12,87.79,8455680,IBM,0.24664549351843945
2009-01-08,87.81,88.14,85.98,87.18,7231753,IBM,0.7614753345016276
2009-01-09,87.05,87.5,84.25,84.7,7440555,IBM,0.9877787043047868
2009-01-12,84.57,86.6,84.42,85.71,8072871,IBM,0.6923737116259491
2009-01-13,85.5,86.59,84.79,85.34,7657127,IBM,0.6761666742746556
2009-01-14,84.2,84.82,82.11,83.19,9470642,IBM,0.5676540233514616
2009-01-15,83.61,84.83,82.26,84.12,11735223,IBM,0.966694787679357
2009-01-16,84.61,85.74,83.08,84.92,11245580,IBM,0.10964599099411965
2009-01-20,84.76,84.92,81.76,81.98,13840227,IBM,0.04775068351029188
2009-01-21,86.29,91.6,86.0,91.42,24908525,IBM,0.9446927042340559
2009-01-22,89.83,90.74,88.11,90.07,12351422,IBM,0.9561619851495876
2009-01-23,88.4,90.7,87.81,89.49,10256388,IBM,0.9791946998202425
2009-01-26,89.77,92.67,89.52,91.6,9841875,IBM,0.6581684619546897
2009-01-27,91.77,91.97,90.5,91.66,8721601,IBM,0.8212184323400472
2009-01-28,92.7,94.94,91.91,94.82,13412453,IBM,0.8113734761448569
2009-01-29,93.58,94.58,92.02,92.51,9234105,IBM,0.1460809168898537
2009-01-30,92.23,93.48,91.25,91.65,9617163,IBM,0.13836432320571646
2009-02-02,90.6,91.86,89.69,90.93,9926980,IBM,0.8800531553881363
2009-02-03,91.07,93.73,90.16,93.48,8866773,IBM,0.8101611732183827
2009-02-04,93.74,94.91,91.82,92.83,10191929,IBM,0.4361006714809609
2009-02-05,92.13,93.2,91.22,92.41,11622861,IBM,0.8267835448057216
2009-02-06,92.51,97.1,91.65,96.14,13063843,IBM,0.32659770321672066
2009-02-09,95.93,96.98,94.72,96.82,8165954,IBM,0.7694225797008852
2009-02-10,95.58,96.82,92.96,93.27,13541935,IBM,0.4373062576899466
2009-02-11,93.48,95.77,93.0,95.16,10765873,IBM,0.3853641737493947
2009-02-12,94.41,95.2,92.2,95.07,9918736,IBM,0.03183915361682821
2009-02-13,94.79,95.18,93.57,93.84,6742532,IBM,0.7449432738488834
2009-02-17,91.73,92.49,90.5,90.67,8906784,IBM,0.30674398440845174
2009-02-18,91.17,92.25,90.44,91.51,8492665,IBM,0.8508694581942311
2009-02-19,91.06,92.16,88.45,88.93,12624634,IBM,0.5348083756579557
2009-02-20,88.05,89.9,87.34,88.79,12401342,IBM,0.6151543018191676
2009-02-23,89.3,89.33,84.19,84.37,13509701,IBM,0.47911213638546857
2009-02-24,84.63,87.08,84.1,86.4,12916040,IBM,0.6434617280132141
2009-02-25,86.0,87.12,82.85,85.9,12646705,IBM,0.9716259577050379
2009-02-26,86.85,90.2,86.33,88.97,17424011,IBM,0.516786069403657
2009-02-27,88.12,93.28,88.01,92.03,21312536,IBM,0.9137698421961782
2009-03-02,91.17,91.9,88.75,89.05,15231919,IBM,0.5919646834798821
2009-03-03,90.16,90.18,87.19,87.77,13745837,IBM,0.04058899965678142
2009-03-04,88.97,91.24,87.6,89.49,15391882,IBM,0.548654844422295
2009-03-05,88.13,90.16,87.02,87.48,14933403,IBM,0.8026391745733997
2009-03-06,87.47,88.25,83.81,85.81,15187919,IBM,0.753388654838412
2009-03-09,84.7,86.8,83.02,83.48,13153048,IBM,0.9472893861651088
2009-03-10,85.11,87.25,83.64,87.25,15915749,IBM,0.5044462957146633
2009-03-11,87.51,89.54,86.72,88.62,11824127,IBM,0.8833439395210719
2009-03-12,88.59,90.6,87.49,90.4,11829250,IBM,0.12408731546914187
2009-03-13,90.4,90.65,89.29,90.36,9112201,IBM,0.43578672462016066
2009-03-16,91.65,93.0,90.54,91.22,11796373,IBM,0.6297960237522968
2009-03-17,91.11,92.91,90.45,92.91,11490142,IBM,0.5772738891714716
2009-03-18,89.46,92.9,89.41,91.95,17956511,IBM,0.7376233396673502
2009-03-19,92.84,93.35,91.51,92.66,9899994,IBM,0.13816088365397183
2009-03-20,93.16,95.0,92.18,92.51,12194884,IBM,0.021860639776216884
2009-03-23,93.7,98.71,93.7,98.71,12408203,IBM,0.1372390938472754
2009-03-24,97.69,99.55,97.52,98.3,9347238,IBM,0.872800274954478
2009-03-25,98.47,99.86,96.09,97.95,12017509,IBM,0.33637484752272084
2009-03-26,98.47,99.2,97.75,98.78,11440812,IBM,0.44588602194467253
2009-03-27,95.99,96.0,92.75,94.15,15746911,IBM,0.37164019407983306
2009-03-30,92.0,94.74,91.8,94.52,10973033,IBM,0.9806777563524371
2009-03-31,94.96,98.66,94.85,96.89,14553959,IBM,0.27220941155752354
2009-04-01,96.13,98.0,95.7,97.61,12212834,IBM,0.11244156653159554
2009-04-02,99.15,101.99,98.38,100.82,16226813,IBM,0.9440097070215246
2009-04-03,99.73,102.66,99.71,102.22,10964564,IBM,0.8162670649912237
2009-04-06,100.9,101.85,100.0,101.56,8821996,IBM,0.6126244724062698
2009-04-07,100.17,100.5,98.52,98.75,8768491,IBM,0.8358411557886116
2009-04-08,99.45,101.55,99.0,101.19,7311817,IBM,0.13148470659481815
2009-04-09,102.01,102.45,100.25,101.7,8014029,IBM,0.5980067026109342
2009-04-13,100.28,101.65,99.04,99.95,7797542,IBM,0.4614675158638203
2009-04-14,99.08,99.95,98.27,99.27,6277538,IBM,0.6947978333807427
2009-04-15,98.23,99.06,96.44,98.85,8164390,IBM,0.1948114403812402
2009-04-16,99.74,101.92,99.18,101.43,9260106,IBM,0.12413114658883151
2009-04-17,101.18,102.04,99.69,101.27,10218764,IBM,0.27317536185945823
2009-04-20,100.29,101.19,99.21,100.43,12588576,IBM,0.5077811826818933
2009-04-21,98.41,102.48,98.2,102.31,15230878,IBM,0.8989729568301248
2009-04-22,101.17,103.86,101.06,102.55,12120548,IBM,0.05734011995397936
2009-04-23,102.65,102.78,99.8,101.42,9440413,IBM,0.2790862408638519
2009-04-24,101.17,101.58,99.5,100.08,10157513,IBM,0.8122424125576917
2009-04-27,99.61,101.69,99.29,99.95,8612348,IBM,0.9329977588279811
2009-04-28,99.36,102.73,99.25,101.94,11111494,IBM,0.6832425872295449
2009-04-29,101.98,105.0,101.67,104.04,9786690,IBM,0.21314771428413648
2009-04-30,104.55,106.05,102.85,103.21,10664488,IBM,0.07138333116504669
2009-05-01,103.78,104.86,102.94,104.61,6237185,IBM,0.8749380324847793
2009-05-04,105.26,106.75,104.61,106.19,8314968,IBM,0.7578568369562708
2009-05-05,106.0,106.82,105.51,105.85,6751973,IBM,0.28647651198396396
2009-05-06,105.23,105.5,103.71,104.62,7535537,IBM,0.2791641837254617
2009-05-07,104.65,104.8,101.83,102.59,8524436,IBM,0.32833583519144116
2009-05-08,103.58,103.75,99.83,101.49,11575755,IBM,0.8697144181557762
2009-05-11,101.09,103.88,100.95,102.9,8253824,IBM,0.10834948754569329
2009-05-12,102.98,104.38,102.37,103.94,7963605,IBM,0.04214350612535167
2009-05-13,102.88,103.1,101.35,102.26,8202724,IBM,0.3725128243454998
2009-05-14,101.72,102.71,100.77,101.05,9445455,IBM,0.2538120328751494
2009-05-15,100.9,103.07,100.57,101.37,8367739,IBM,0.9339561221409597
2009-05-18,102.0,104.71,101.94,104.58,7429409,IBM,0.7266623201623829
2009-05-19,104.33,106.12,104.0,105.51,7079435,IBM,0.2509584413733039
2009-05-20,105.51,105.98,103.81,104.05,7083138,IBM,0.9406129794548866
2009-05-21,103.07,103.25,101.74,102.82,7411431,IBM,0.8819474045494458
2009-05-22,102.67,103.31,101.75,101.89,5596474,IBM,0.16980496005255508
2009-05-26,101.32,105.63,101.02,105.02,7211942,IBM,0.7708744059567977
2009-05-27,104.34,105.17,102.91,102.93,7121132,IBM,0.6689278962112593
2009-05-28,103.34,105.14,102.68,104.69,6127885,IBM,0.5909252673158158
2009-05-29,104.47,106.5,103.95,106.28,6871876,IBM,0.3955206181355979
2009-06-01,106.94,108.67,106.67,108.37,7725911,IBM,0.05008643009523095
2009-06-02,107.51,108.8,106.66,106.83,7046035,IBM,0.802535535375126
2009-06-03,106.53,106.6,105.11,106.49,7688214,IBM,0.7044411015835296
2009-06-04,106.17,106.87,105.6,106.33,5468792,IBM,0.91847038241544
2009-06-05,107.33,108.4,106.75,107.24,7665350,IBM,0.4764633001239208
2009-06-08,106.64,107.98,105.5,107.49,6364301,IBM,0.2685345070525944
2009-06-09,108.15,109.14,107.99,108.14,8592752,IBM,0.9840223629421184
2009-06-10,109.2,109.28,107.05,108.35,7578705,IBM,0.4998769033397493
2009-06-11,108.75,110.64,108.56,109.4,9136089,IBM,0.12784417565109962
2009-06-12,108.4,109.28,107.75,108.21,7250917,IBM,0.10053671479048343
2009-06-15,107.63,108.83,107.24,107.62,8567686,IBM,0.9768675002148289
2009-06-16,108.47,109.14,107.27,107.32,7231444,IBM,0.4915423851019045
2009-06-17,107.46,107.88,106.88,107.0,7366166,IBM,0.35289555951360296
2009-06-18,106.93,107.53,106.12,106.33,6207156,IBM,0.10390747177351212
2009-06-19,106.31,106.65,105.5,105.89,13562225,IBM,0.7026264253247414
2009-06-22,105.18,105.88,104.23,104.52,7296198,IBM,0.5397188295524418
2009-06-23,104.75,104.87,103.79,104.44,5154084,IBM,0.6651121078899231
2009-06-24,105.39,106.48,103.72,104.15,6395356,IBM,0.6834945206851258
2009-06-25,103.7,106.78,103.51,106.06,6900783,IBM,0.5948896754534545
2009-06-26,106.5,106.5,105.05,105.68,5128668,IBM,0.8775178391307913
2009-06-29,105.99,106.18,105.16,105.83,4681817,IBM,0.5961149800138428
2009-06-30,105.69,106.03,103.81,104.42,7512588,IBM,0.10386239736851799
2009-07-01,105.0,106.27,104.73,104.84,5537276,IBM,0.6668396517092171
2009-07-02,103.8,103.91,101.73,101.73,7027779,IBM,0.9478863785879553
2009-07-06,101.57,102.23,100.47,101.65,6523090,IBM,0.9035356032871458
2009-07-07,101.34,101.96,100.03,100.19,6685957,IBM,0.9925785700552354
2009-07-08,100.29,101.17,99.5,100.68,7380719,IBM,0.09043034570452424
2009-07-09,101.12,102.78,100.85,102.08,6153127,IBM,0.18770580541421267
2009-07-10,100.97,101.72,99.8,100.83,7470894,IBM,0.6267524194624808
2009-07-13,101.28,103.65,100.19,103.62,9494417,IBM,0.5108123437739844
2009-07-14,103.42,103.62,102.52,103.25,5416082,IBM,0.4502402277816806
2009-07-15,104.75,107.22,104.6,107.22,8707266,IBM,0.39350768956445215
2009-07-16,106.84,110.97,106.79,110.64,15048197,IBM,0.636990899464245
2009-07-17,113.41,115.53,113.16,115.42,20190163,IBM,0.6919452989521351
2009-07-20,114.53,116.88,114.39,116.44,10683485,IBM,0.4947428128026391
2009-07-21,115.87,117.04,115.38,117.04,8303777,IBM,0.9048557930527082
2009-07-22,116.18,117.2,115.09,115.57,8813331,IBM,0.6170559041976909
2009-07-23,115.06,118.0,115.06,117.06,8464024,IBM,0.11081954218318946
2009-07-24,116.68,118.15,116.63,117.64,6262750,IBM,0.1778602463085207
2009-07-27,116.95,117.92,116.57,117.63,5070160,IBM,0.842649405796427
2009-07-28,116.63,117.52,116.34,117.28,5783139,IBM,0.20025260034160175
2009-07-29,116.36,117.28,116.05,117.26,5101397,IBM,0.7500651397056357
2009-07-30,118.0,119.37,117.67,117.86,6805957,IBM,0.002188480862103437
2009-07-31,117.56,118.99,117.56,117.93,5329586,IBM,0.7128590343443035
2009-08-03,118.88,119.96,118.69,119.92,6112018,IBM,0.026456179448643424
2009-08-04,119.17,119.8,119.02,119.6,4994676,IBM,0.6260787442675394
2009-08-05,118.52,119.0,117.86,118.47,5026291,IBM,0.7044189410985576
2009-08-06,118.31,118.4,116.7,117.38,6003237,IBM,0.9164014605413898
2009-08-07,118.11,119.91,118.11,119.33,5763172,IBM,0.8977753659089465
2009-08-10,118.17,119.19,117.97,118.7,4041305,IBM,0.6405473032303195
2009-08-11,118.03,118.5,117.32,117.79,4844435,IBM,0.38558178260710063
2009-08-12,117.6,119.96,117.42,119.29,6291557,IBM,0.2921648031267674
2009-08-13,119.28,119.78,118.63,119.58,5489981,IBM,0.17516558461686904
2009-08-14,119.29,119.74,117.62,118.57,4797051,IBM,0.2578697137172228
2009-08-17,116.69,117.44,116.21,116.86,5351307,IBM,0.047164565342892484
2009-08-18,116.81,118.0,116.73,117.63,4286472,IBM,0.058004911797140735
2009-08-19,116.36,118.77,116.12,118.57,4837844,IBM,0.1618530358774798
2009-08-20,118.44,119.41,118.1,118.95,4842029,IBM,0.8883625543055048
2009-08-21,119.65,120.01,118.55,119.9,8307764,IBM,0.5005354775411306
2009-08-24,119.92,120.88,119.1,119.32,6365021,IBM,0.7334898934433149
2009-08-25,119.25,120.15,118.71,118.83,4653733,IBM,0.6813210316536719
2009-08-26,118.64,119.85,117.51,119.47,4516257,IBM,0.5396419244064387
2009-08-27,118.73,119.59,117.85,119.43,4356903,IBM,0.6906843164585121
2009-08-28,120.1,120.23,117.77,118.22,6236128,IBM,0.7994062489291694
2009-08-31,117.1,118.06,116.92,118.05,5440174,IBM,0.8685550971660463
2009-09-01,117.67,118.93,116.5,116.69,6305084,IBM,0.5500613548193467
2009-09-02,116.34,117.24,116.0,116.09,5178727,IBM,0.2448749784381401
2009-09-03,116.55,116.73,115.15,116.33,4937002,IBM,0.17255939201300396
2009-09-04,116.58,117.5,116.21,117.46,3451667,IBM,0.5477816529122371
2009-09-08,117.94,118.17,116.63,117.16,5797728,IBM,0.6287464438679284
2009-09-09,117.03,117.67,116.16,116.76,5248477,IBM,0.11595682908776983
2009-09-10,116.99,117.83,116.75,117.67,4889568,IBM,0.25793300768348815
2009-09-11,117.8,119.25,117.47,118.05,5893678,IBM,0.08554173429880207
2009-09-14,117.0,118.99,116.94,118.88,4760207,IBM,0.9145881886519422
2009-09-15,118.78,119.45,118.16,119.35,6535919,IBM,0.8920759577459454
2009-09-16,119.5,122.0,119.3,121.82,11239737,IBM,0.6037891018674572
2009-09-17,121.14,122.78,121.05,121.88,8394048,IBM,0.657907047559853
2009-09-18,122.45,122.88,121.62,122.11,9936586,IBM,0.4187996998889234
2009-09-21,121.03,122.08,120.88,121.57,4516477,IBM,0.7747264453946041
2009-09-22,122.09,122.11,120.98,121.61,5564648,IBM,0.02279870908275894
2009-09-23,121.26,122.74,120.71,120.82,5539926,IBM,0.168002368898308
2009-09-24,120.69,121.65,120.4,120.94,5427378,IBM,0.3073442561151072
2009-09-25,120.27,121.65,120.1,121.08,5187894,IBM,0.8756809755750748
2009-09-28,120.52,122.0,118.94,119.33,8250073,IBM,0.8845854535540386
2009-09-29,119.36,119.94,118.6,118.81,6748992,IBM,0.6119530260750365
2009-09-30,119.18,120.0,117.55,119.61,7733205,IBM,0.20156328757998032
2009-10-01,119.39,119.61,117.56,117.9,7070015,IBM,0.09900228627342689
2009-10-02,117.4,119.66,117.26,119.02,7585296,IBM,0.34006490589174276
2009-10-05,118.9,120.18,118.13,119.75,5673472,IBM,0.42172488395574304
2009-10-06,120.39,121.59,120.22,121.35,6659151,IBM,0.678551335908887
2009-10-07,121.12,122.85,120.94,122.78,5967677,IBM,0.8430065271630972
2009-10-08,122.52,122.98,121.85,122.29,6501378,IBM,0.9774213623915505
2009-10-09,122.43,126.0,122.3,125.93,13123483,IBM,0.5217840992019038
2009-10-12,125.44,127.1,125.2,127.04,7730425,IBM,0.9394693167144408
2009-10-13,126.22,127.39,126.2,127.02,7582436,IBM,0.909658417664849
2009-10-14,127.71,128.61,126.6,128.35,9558486,IBM,0.5688296918758101
2009-10-15,127.56,128.0,126.32,127.98,11952990,IBM,0.4386804242102518
2009-10-16,123.15,123.7,121.25,121.64,19218945,IBM,0.14251763689984975
2009-10-19,121.76,123.36,121.61,123.06,7514034,IBM,0.9214774652295906
2009-10-20,123.36,123.5,121.5,122.82,8780912,IBM,0.48722113914110643
2009-10-21,122.18,124.11,120.86,120.87,7175154,IBM,0.940332262109802
2009-10-22,120.75,123.0,120.34,122.69,6029228,IBM,0.8903877331501214
2009-10-23,122.95,123.06,120.0,120.36,6799823,IBM,0.30616947578774545
2009-10-26,120.61,122.44,119.55,120.11,6539803,IBM,0.5126759430682652
2009-10-27,120.18,122.14,119.15,120.65,9445982,IBM,0.8421486024683983
2009-10-28,120.47,121.68,119.87,121.5,8782409,IBM,0.2907128238245972
2009-10-29,122.15,123.03,121.6,122.87,6309369,IBM,0.7550464026870002
2009-10-30,122.63,124.3,120.48,120.61,7716347,IBM,0.5797927091017294
2009-11-02,120.77,121.93,119.5,120.56,7050252,IBM,0.9196992926900763
2009-11-03,119.53,121.19,119.53,121.16,5720434,IBM,0.75618962160014
2009-11-04,121.46,122.5,121.16,121.29,6353648,IBM,0.5506882035602388
2009-11-05,122.12,123.5,122.0,123.1,6703852,IBM,0.35822245616133674
2009-11-06,122.51,123.49,122.23,123.49,4979517,IBM,0.025923506010196773
2009-11-09,123.92,126.0,123.49,126.0,7767199,IBM,0.6436713439366023
2009-11-10,125.3,127.05,125.17,126.91,6444507,IBM,0.06590278839995123
2009-11-11,126.55,127.3,125.94,127.19,6531368,IBM,0.9331884872770575
2009-11-12,126.61,127.65,126.11,126.26,5345379,IBM,0.2712563603068042
2009-11-13,126.41,127.8,126.27,127.03,4986825,IBM,0.30156895291096963
2009-11-16,127.17,128.24,127.03,128.21,7975416,IBM,0.15058023020432987
2009-11-17,127.43,128.66,127.4,128.63,7910332,IBM,0.5713394378061056
2009-11-18,128.05,128.35,127.55,128.15,3970158,IBM,0.5191044014956315
2009-11-19,127.28,127.84,126.51,127.54,5309025,IBM,0.5525308857281018
2009-11-20,127.17,127.69,126.46,126.96,5354701,IBM,0.33925865178007375
2009-11-23,127.7,128.94,127.65,128.2,7003414,IBM,0.6032358310714997
2009-11-24,127.9,128.32,127.14,127.93,4822106,IBM,0.1161386670629655
2009-11-25,127.88,128.22,127.08,127.28,3970966,IBM,0.5307652433751667
2009-11-27,124.59,126.62,124.26,125.7,3319189,IBM,0.898634265444516
2009-11-30,125.12,126.6,124.92,126.35,6302942,IBM,0.41465231211693143
2009-12-01,127.29,128.39,126.85,127.94,6578504,IBM,0.4515661321675789
2009-12-02,127.32,128.39,127.16,127.21,4599675,IBM,0.21511804036778825
2009-12-03,127.6,128.47,127.25,127.55,5759913,IBM,0.8158237692656934
2009-12-04,128.4,128.9,126.0,127.25,7068967,IBM,0.2961587270207554
2009-12-07,126.88,127.53,126.59,127.04,4144680,IBM,0.3758985405106159
2009-12-08,126.97,127.35,126.16,126.8,5351458,IBM,0.6269144281737169
2009-12-09,126.7,128.39,126.11,128.39,6071919,IBM,0.33616805855198806
2009-12-10,128.13,129.47,128.09,129.34,7077907,IBM,0.04188304248809094
2009-12-11,129.01,129.77,128.71,129.68,6599285,IBM,0.3032425680488364
2009-12-14,129.65,129.98,129.6,129.93,5202187,IBM,0.6919490493321658
2009-12-15,129.46,129.86,127.94,128.49,8033372,IBM,0.5255419695697955
2009-12-16,128.74,129.6,128.35,128.71,6372736,IBM,0.6932672897973241
2009-12-17,128.0,128.56,127.12,127.4,5910454,IBM,0.5233518737409403
2009-12-18,127.97,128.39,127.0,127.91,9106601,IBM,0.7421586120732244
2009-12-21,127.8,128.94,127.68,128.65,4775164,IBM,0.09199888903962083
2009-12-22,129.3,129.98,129.19,129.93,5535651,IBM,0.20158213089549126
2009-12-23,129.7,130.0,129.3,130.0,4129112,IBM,0.5985541589078551
2009-12-24,129.89,130.57,129.48,130.57,4265079,IBM,0.27909292568120037
2009-12-28,130.99,132.31,130.72,132.31,5801087,IBM,0.06049174645498845
2009-12-29,132.28,132.37,131.8,131.85,4184782,IBM,0.5826057138245929
2009-12-30,131.23,132.68,130.68,132.57,3867291,IBM,0.3257039963521957
2009-12-31,132.41,132.85,130.75,130.9,4225128,IBM,0.0047666334169864655
2010-01-04,131.18,132.97,130.85,132.45,6155846,IBM,0.14137966729554607
2010-01-05,131.68,131.85,130.1,130.85,6842471,IBM,0.573362963300695
2010-01-06,130.68,131.49,129.81,130.0,5605290,IBM,0.2199979025327995
2010-01-07,129.87,130.25,128.91,129.55,5840569,IBM,0.6308566788028334
2010-01-08,129.07,130.92,129.05,130.85,4197105,IBM,0.6254470093272347
2010-01-11,131.06,131.06,128.67,129.48,5731177,IBM,0.1312693669759023
2010-01-12,129.03,131.33,129.0,130.51,8083354,IBM,0.006180926011207455
2010-01-13,130.39,131.12,129.16,130.23,6458302,IBM,0.5215797880034228
2010-01-14,130.55,132.71,129.91,132.31,7114544,IBM,0.6888057698459853
2010-01-15,132.03,132.89,131.09,131.78,8502320,IBM,0.025423062717683687
2010-01-19,131.63,134.25,131.56,134.14,13916168,IBM,0.9438479313263697
2010-01-20,130.46,131.15,128.95,130.25,15201857,IBM,0.9986534093616917
2010-01-21,130.47,130.69,128.06,129.0,9608696,IBM,0.7459071919518654
2010-01-22,128.67,128.89,125.37,125.5,10089325,IBM,0.19621575758257415
2010-01-25,126.33,126.9,125.71,126.12,5738920,IBM,0.30211970529346666
2010-01-26,125.92,127.75,125.41,125.75,7136640,IBM,0.8827131840406852
2010-01-27,125.82,126.96,125.04,126.33,8719447,IBM,0.33753361495283407
2010-01-28,127.03,127.04,123.05,123.75,9622829,IBM,0.9028990677130532
2010-01-29,124.32,125.0,121.9,122.39,11572387,IBM,0.12132749130354259
2010-02-01,123.23,124.95,122.78,124.67,7249873,IBM,0.5917870762892736
2010-02-02,124.79,125.81,123.95,125.53,5900187,IBM,0.7361785487251331
2010-02-03,125.16,126.07,125.07,125.66,4177981,IBM,0.6006466969791934
2010-02-04,125.19,125.44,122.9,123.0,9129991,IBM,0.9345869387746476
2010-02-05,123.04,123.72,121.83,123.52,8618019,IBM,0.578910345589151
